sales_id,production_id,crop_type,crop_variety,buyer_name,buyer_type,buyer_region,channel_type,transaction_date,quantity_sold_kg,unit_price_eur,total_revenue_eur,discount_applied_eur,net_revenue_eur,shipping_cost_eur,profit_margin_pct,market_price_per_kg,price_variance
5365,12703,Barley,Hulless,Simpson-Reynolds,Wholesaler,Brandenburg,Online,2025-02-07,371.5,0.8,297.2,27.27,202.73,67.2,24.06,0.88,-0.08
5366,6587,Barley,Hulless,Rodriguez-Blake,Exporter,Brandenburg,Cooperative,2024-03-03,1490.2,1.3,1937.26,15.67,1906.34,15.25,6.7,1.41,-0.11
5367,11911,Wheat,Emmer,"Castillo, Barber and Zhang",Wholesaler,Saxony,Direct,2025-05-02,336.4,0.39,131.2,27.12,11.41,92.67,8.79,0.41,-0.02
5368,8399,Barley,Hulled,Clark PLC,Exporter,Saxony,Direct,2025-04-12,1145.1,0.96,1099.3,7.22,1047.51,44.57,21.64,0.89,0.07
5369,2933,Corn,Sweet,Bradshaw Inc,Exporter,Bavaria,Direct,2025-05-05,398.0,0.98,390.04,7.79,370.51,11.74,23.49,1.09,-0.11
5370,478,Wheat,Durum,"Dickerson, Davenport and Moss",Wholesaler,Bavaria,Online,2024-12-08,341.1,1.26,429.79,23.84,363.89,42.06,14.61,1.23,0.03
5371,4561,Barley,Hulless,Kim-Shah,Wholesaler,Lower Saxony,Online,2024-10-23,1520.7,0.46,699.52,45.52,608.12,45.88,10.49,0.43,0.03
5372,4290,Soybean,Yellow,Ortiz LLC,Exporter,Bavaria,Direct,2025-05-03,1598.6,1.02,1630.57,18.48,1512.25,99.84,15.23,1.11,-0.09
5373,11622,Wheat,Durum,Moore-Kelly,Retailer,Lower Saxony,Online,2024-09-26,426.8,0.37,157.92,24.79,119.4,13.73,13.83,0.4,-0.03
5374,6810,Wheat,Emmer,Sanders Inc,Wholesaler,Lower Saxony,Online,2025-05-05,926.0,1.13,1046.38,21.16,1004.39,20.83,24.03,1.24,-0.11
5375,3350,Barley,Hulless,Taylor and Sons,Retailer,Bavaria,Online,2025-02-18,626.6,0.92,576.47,15.46,513.29,47.72,16.4,0.89,0.03
5376,12156,Potato,Red,"Phillips, Torres and Herrera",Wholesaler,Saxony,Direct,2025-04-16,717.7,0.56,401.91,24.51,300.55,76.85,15.02,0.52,0.04
5377,4418,Barley,Hulless,Lewis Inc,Exporter,Hesse,Online,2025-03-10,1622.1,0.55,892.16,45.77,826.18,20.21,12.86,0.57,-0.02
5378,12337,Corn,Sweet,Tucker-Graham,Retailer,Bavaria,Direct,2025-05-05,1902.1,0.57,1084.2,35.33,991.35,57.52,20.27,0.6,-0.03
5379,14784,Wheat,Durum,Bell Group,Exporter,Hesse,Online,2025-04-29,699.7,0.85,594.74,1.14,564.86,28.74,18.93,0.8,0.05
5380,2973,Potato,Russet,"Clark, Gaines and Palmer",Retailer,Saxony,Direct,2025-05-04,1219.4,0.32,390.21,24.45,316.89,48.87,13.77,0.35,-0.03
5381,4770,Barley,Hulless,Craig and Sons,Exporter,Saxony,Cooperative,2025-04-01,589.2,1.14,671.69,38.47,535.87,97.35,17.11,1.11,0.03
5382,5855,Potato,Russet,Carlson Inc,Wholesaler,Bavaria,Cooperative,2025-05-05,1016.6,0.84,853.94,1.16,754.63,98.15,7.38,0.85,-0.01
5383,8595,Corn,Dent,"Taylor, House and Ellis",Wholesaler,Hesse,Cooperative,2025-01-12,554.5,0.33,182.98,41.57,82.98,58.43,7.8,0.32,0.01
5384,8843,Wheat,Emmer,"Jimenez, Reed and Lawrence",Exporter,Hesse,Cooperative,2025-05-05,1549.9,1.14,1766.89,19.21,1678.43,69.25,17.91,1.21,-0.07
5385,11139,Soybean,Black,Matthews Group,Wholesaler,Lower Saxony,Cooperative,2024-12-09,253.6,1.19,301.78,27.12,186.51,88.15,18.57,1.29,-0.1
5386,4986,Potato,Red,"Carlson, Kennedy and Gill",Retailer,Brandenburg,Online,2024-06-24,1194.8,1.1,1314.28,44.5,1218.24,51.54,19.14,1.07,0.03
5387,1590,Barley,Hulled,"Newton, Booth and Boone",Retailer,Hesse,Online,2025-03-29,660.6,0.58,383.15,46.81,307.59,28.75,9.67,0.62,-0.04
5388,10638,Barley,Hulless,Newton Ltd,Exporter,Lower Saxony,Direct,2024-12-29,1226.2,1.27,1557.27,41.5,1416.08,99.69,19.97,1.37,-0.1
5389,2698,Corn,Dent,Burton-Patrick,Retailer,Brandenburg,Cooperative,2025-04-20,755.0,1.38,1041.9,26.57,937.52,77.81,23.47,1.4,-0.02
5390,10321,Corn,Sweet,"Hansen, Flores and Fischer",Exporter,Bavaria,Cooperative,2025-01-18,1912.0,0.7,1338.4,11.28,1252.38,74.74,19.56,0.67,0.03
5391,2112,Corn,Dent,Chapman-Smith,Exporter,Bavaria,Direct,2024-08-04,526.8,0.74,389.83,3.27,331.35,55.21,20.68,0.7,0.04
5392,9907,Wheat,Durum,"Collins, Norman and Castro",Wholesaler,Hesse,Cooperative,2025-02-28,1360.7,1.06,1442.34,34.95,1377.97,29.42,9.7,1.07,-0.01
5393,2066,Barley,Hulled,"Thomas, Barker and Woodard",Retailer,Lower Saxony,Cooperative,2024-12-28,1282.8,0.62,795.34,27.37,701.64,66.33,18.63,0.59,0.03
5394,12665,Potato,Russet,Buck Ltd,Wholesaler,Saxony,Cooperative,2025-04-01,1727.4,0.37,639.14,32.8,595.29,11.05,15.2,0.34,0.03
5395,11157,Barley,Hulless,Floyd and Sons,Wholesaler,Bavaria,Online,2025-05-05,1718.6,0.43,739.0,37.65,648.73,52.62,22.31,0.47,-0.04
5396,4572,Soybean,Black,Hart Group,Wholesaler,Lower Saxony,Direct,2024-02-24,257.3,1.28,329.34,2.52,297.67,29.15,13.32,1.37,-0.09
5397,5407,Soybean,Black,Ashley-Jackson,Wholesaler,Lower Saxony,Cooperative,2025-04-30,535.2,0.36,192.67,35.09,146.92,10.66,21.65,0.36,0.0
5398,2071,Corn,Sweet,Davis-Jensen,Wholesaler,Brandenburg,Cooperative,2024-02-22,1319.1,0.94,1239.95,42.26,1170.38,27.31,10.43,0.96,-0.02
5399,10349,Corn,Dent,Dawson-Underwood,Retailer,Brandenburg,Cooperative,2025-02-25,390.3,0.35,136.6,39.98,47.1,49.52,6.4,0.34,0.01
5400,12244,Soybean,Black,"Davis, Newton and Garrett",Retailer,Brandenburg,Cooperative,2025-04-01,1829.8,0.75,1372.35,38.09,1251.63,82.63,22.4,0.72,0.03
5401,9805,Corn,Dent,Armstrong PLC,Exporter,Lower Saxony,Direct,2025-01-19,675.6,0.86,581.02,21.64,481.45,77.93,9.71,0.79,0.07
5402,13429,Wheat,Durum,Holland-Kim,Exporter,Lower Saxony,Cooperative,2025-05-05,810.9,0.76,616.28,33.31,514.72,68.25,21.11,0.74,0.02
5403,4625,Corn,Sweet,Lindsey-Ramos,Wholesaler,Lower Saxony,Direct,2025-03-31,693.5,0.48,332.88,17.78,271.7,43.4,14.49,0.49,-0.01
5404,12697,Wheat,Durum,"Richardson, Jennings and Morales",Exporter,Bavaria,Direct,2025-03-18,569.4,0.5,284.7,36.13,233.72,14.85,22.05,0.5,0.0
5405,4041,Potato,Russet,Whitney-Garza,Exporter,Hesse,Cooperative,2025-05-04,904.3,0.59,533.54,12.44,425.47,95.63,22.61,0.64,-0.05
5406,2527,Soybean,Black,"Bray, Mckee and Flores",Retailer,Lower Saxony,Cooperative,2024-03-04,1499.6,0.36,539.86,42.03,482.87,14.96,21.81,0.35,0.01
5407,13895,Soybean,Yellow,Rojas LLC,Wholesaler,Saxony,Online,2025-02-21,1765.8,1.35,2383.83,7.5,2335.89,40.44,17.21,1.41,-0.06
5408,9918,Barley,Hulled,"Hayes, Johnson and Burch",Wholesaler,Saxony,Cooperative,2024-12-25,235.2,0.91,214.03,9.78,160.01,44.24,6.17,0.87,0.04
5409,2567,Barley,Hulled,Kane PLC,Wholesaler,Saxony,Online,2025-04-22,1966.1,0.92,1808.81,49.12,1731.71,27.98,20.38,0.89,0.03
5410,13616,Potato,Red,"Hernandez, Walker and Davis",Retailer,Lower Saxony,Online,2025-04-30,818.1,1.03,842.64,20.58,734.9,87.16,15.2,1.08,-0.05
5411,13815,Potato,Russet,Robinson and Sons,Retailer,Hesse,Online,2025-04-02,1780.3,1.3,2314.39,45.99,2244.6,23.8,22.44,1.44,-0.14
5412,6292,Potato,Russet,Williams and Sons,Exporter,Brandenburg,Online,2024-10-21,503.8,0.77,387.93,29.63,265.06,93.24,19.8,0.84,-0.07
5413,9654,Barley,Hulled,"Smith, Lucero and Brown",Retailer,Hesse,Online,2025-01-07,1265.8,1.34,1696.17,46.11,1562.24,87.82,8.07,1.27,0.07
5414,5069,Potato,Russet,Cohen LLC,Wholesaler,Bavaria,Cooperative,2025-05-05,365.5,1.32,482.46,28.05,375.85,78.56,12.63,1.41,-0.09
5415,11788,Corn,Sweet,Salazar-Wilson,Exporter,Lower Saxony,Cooperative,2025-03-10,1405.3,0.9,1264.77,4.12,1240.98,19.67,8.14,0.84,0.06
5416,4716,Potato,Russet,Hunter Group,Wholesaler,Saxony,Online,2025-05-01,1135.7,1.45,1646.76,43.56,1504.22,98.98,10.15,1.42,0.03
5417,2524,Wheat,Durum,Collins PLC,Wholesaler,Hesse,Direct,2024-08-02,430.5,0.32,137.76,32.82,37.45,67.49,12.02,0.33,-0.01
5418,13835,Barley,Hulled,"Carter, Stout and Robertson",Exporter,Lower Saxony,Online,2025-02-03,707.8,0.6,424.68,2.45,376.82,45.41,24.3,0.61,-0.01
5419,13733,Potato,Russet,"Martinez, Lee and Miller",Wholesaler,Lower Saxony,Cooperative,2025-02-04,818.7,1.37,1121.62,40.94,1057.06,23.62,10.76,1.31,0.06
5420,6286,Wheat,Durum,Fox Inc,Wholesaler,Hesse,Online,2025-03-29,1324.4,0.44,582.74,1.71,551.96,29.07,11.31,0.46,-0.02
5421,10188,Barley,Hulled,Gould Group,Wholesaler,Saxony,Direct,2025-02-07,834.5,0.58,484.01,32.63,385.37,66.01,18.34,0.63,-0.05
5422,943,Barley,Hulled,Wilson Ltd,Retailer,Brandenburg,Cooperative,2024-08-24,345.6,0.72,248.83,38.88,184.48,25.47,5.86,0.8,-0.08
5423,5172,Corn,Sweet,Merritt Inc,Wholesaler,Lower Saxony,Direct,2024-11-21,369.8,0.43,159.01,38.51,90.91,29.59,5.93,0.48,-0.05
5424,14833,Wheat,Durum,Parker-King,Retailer,Brandenburg,Cooperative,2024-12-03,921.4,0.34,313.28,29.33,233.79,50.16,20.05,0.32,0.02
5425,13598,Barley,Hulled,Buck Inc,Wholesaler,Bavaria,Direct,2024-12-16,1772.4,1.28,2268.67,22.61,2159.99,86.07,19.43,1.22,0.06
5426,7363,Potato,Russet,Fox-Martinez,Exporter,Bavaria,Online,2025-03-07,485.3,1.36,660.01,35.8,541.6,82.61,13.53,1.47,-0.11
5427,1817,Wheat,Durum,Evans-Daniels,Wholesaler,Saxony,Direct,2025-05-05,1628.8,1.33,2166.3,44.97,2029.98,91.35,11.53,1.42,-0.09
5428,4655,Wheat,Emmer,Hernandez PLC,Wholesaler,Lower Saxony,Cooperative,2024-12-02,543.2,0.49,266.17,33.12,175.31,57.74,21.08,0.53,-0.04
5429,10320,Soybean,Black,Hensley-Mitchell,Wholesaler,Brandenburg,Direct,2025-05-04,1869.2,0.52,971.98,32.76,855.95,83.27,15.29,0.49,0.03
5430,13205,Corn,Sweet,Peterson-Hendricks,Exporter,Saxony,Online,2025-04-21,367.3,1.02,374.65,37.57,288.47,48.61,11.35,0.97,0.05
5431,5658,Wheat,Durum,"Young, Jones and Rodriguez",Retailer,Saxony,Direct,2025-05-05,1043.8,0.63,657.59,11.11,559.24,87.24,10.0,0.69,-0.06
5432,7577,Barley,Hulless,Fox LLC,Exporter,Hesse,Cooperative,2024-06-30,1856.6,1.54,2859.16,37.24,2751.21,70.71,18.22,1.49,0.05
5433,14658,Barley,Hulled,"Carrillo, Kelly and Herrera",Wholesaler,Bavaria,Cooperative,2023-12-10,515.4,0.98,505.09,33.73,416.6,54.76,8.24,1.08,-0.1
5434,10047,Potato,Russet,"Hunt, Mason and Allen",Exporter,Brandenburg,Online,2025-05-05,1414.2,0.76,1074.79,29.64,957.42,87.73,22.24,0.75,0.01
5435,1162,Corn,Sweet,"Ray, Stephenson and Dorsey",Wholesaler,Hesse,Direct,2024-11-09,792.3,0.7,554.61,16.49,507.25,30.87,7.7,0.67,0.03
5436,13619,Wheat,Durum,Costa-Perez,Exporter,Lower Saxony,Direct,2025-03-01,622.4,0.36,224.06,21.22,140.45,62.39,21.1,0.36,0.0
5437,7501,Corn,Sweet,"Washington, Dixon and Marshall",Retailer,Hesse,Direct,2025-01-15,916.7,0.59,540.85,22.5,474.59,43.76,12.07,0.61,-0.02
5438,6477,Corn,Dent,Hunt-Benjamin,Retailer,Hesse,Cooperative,2025-03-22,1312.3,1.54,2020.94,22.35,1958.17,40.42,17.8,1.41,0.13
5439,3338,Corn,Dent,"James, Willis and Thomas",Exporter,Hesse,Cooperative,2024-08-07,228.4,0.74,169.02,45.88,76.11,47.03,13.33,0.72,0.02
5440,7839,Potato,Red,Cole PLC,Wholesaler,Hesse,Cooperative,2025-01-16,1764.5,0.49,864.6,33.86,774.49,56.25,14.22,0.47,0.02
5441,13642,Potato,Russet,Harris-Garcia,Wholesaler,Saxony,Cooperative,2024-12-11,521.1,0.41,213.65,26.51,108.5,78.64,16.31,0.42,-0.01
5442,933,Soybean,Black,"Spears, Wood and Thompson",Retailer,Saxony,Direct,2025-05-02,970.3,0.28,271.68,6.8,193.15,71.73,12.21,0.31,-0.03
5443,13115,Soybean,Black,"Yates, Austin and Clements",Retailer,Saxony,Direct,2024-05-01,369.6,0.67,247.63,14.84,156.32,76.47,10.98,0.65,0.02
5444,11301,Corn,Dent,Salazar-Carter,Wholesaler,Hesse,Cooperative,2025-04-28,1122.6,1.14,1279.76,13.97,1246.77,19.02,6.53,1.09,0.05
5445,9864,Barley,Hulless,Hall-Stewart,Retailer,Bavaria,Cooperative,2024-11-06,814.5,0.73,594.58,23.86,519.56,51.16,6.64,0.72,0.01
5446,13126,Soybean,Yellow,"Randall, Butler and White",Wholesaler,Brandenburg,Online,2024-09-07,706.3,1.33,939.38,2.12,896.6,40.66,8.2,1.44,-0.11
5447,1544,Barley,Hulless,Carroll Group,Retailer,Bavaria,Direct,2025-04-18,1052.9,1.16,1221.36,37.84,1103.16,80.36,13.36,1.28,-0.12
5448,13229,Corn,Sweet,Wilson-Strong,Exporter,Lower Saxony,Direct,2025-05-03,1241.0,0.68,843.88,21.79,748.46,73.63,17.63,0.74,-0.06
5449,10037,Corn,Dent,"Gilbert, Collins and Castro",Retailer,Bavaria,Direct,2025-04-02,640.6,1.38,884.03,5.04,806.11,72.88,20.15,1.32,0.06
5450,1109,Barley,Hulless,"Johnson, Combs and Joseph",Exporter,Hesse,Online,2025-02-19,496.6,0.4,198.64,30.06,88.72,79.86,14.49,0.43,-0.03
5451,13910,Soybean,Yellow,Case PLC,Exporter,Lower Saxony,Online,2024-09-07,1092.3,1.36,1485.53,45.17,1409.6,30.76,6.03,1.49,-0.13
5452,3497,Potato,Red,Wang-Sandoval,Retailer,Bavaria,Direct,2025-04-03,271.0,0.9,243.9,39.41,176.21,28.28,11.84,0.93,-0.03
5453,3899,Potato,Russet,Martin-Smith,Retailer,Bavaria,Cooperative,2025-05-05,1207.9,0.49,591.87,15.49,499.88,76.5,15.31,0.52,-0.03
5454,14311,Soybean,Yellow,Johnson PLC,Retailer,Lower Saxony,Direct,2025-04-30,484.1,1.0,484.1,38.17,435.66,10.27,21.85,1.01,-0.01
5455,2981,Wheat,Emmer,"Oneal, Patrick and Smith",Exporter,Hesse,Direct,2024-07-10,351.7,1.13,397.42,26.64,278.55,92.23,10.76,1.18,-0.05
5456,13720,Corn,Dent,Hurley-Pitts,Exporter,Brandenburg,Direct,2024-10-27,926.3,1.3,1204.19,9.34,1120.49,74.36,22.05,1.33,-0.03
5457,3255,Corn,Sweet,Ramirez-Palmer,Exporter,Saxony,Direct,2025-05-05,563.4,1.12,631.01,3.83,591.75,35.43,14.24,1.17,-0.05
5458,1995,Corn,Dent,"Davis, Edwards and Howard",Wholesaler,Saxony,Direct,2024-10-16,1713.2,1.29,2210.03,47.78,2095.48,66.77,20.55,1.27,0.02
5459,8145,Soybean,Yellow,Brown-Anderson,Exporter,Hesse,Cooperative,2025-04-22,250.5,0.98,245.49,14.02,161.44,70.03,15.16,1.0,-0.02
5460,10892,Potato,Russet,Mason and Sons,Retailer,Saxony,Direct,2025-05-05,1411.7,0.43,607.03,32.99,479.58,94.46,23.06,0.41,0.02
5461,1164,Barley,Hulless,"Jones, Wallace and Walker",Wholesaler,Saxony,Cooperative,2025-05-05,1462.5,0.67,979.88,24.08,893.03,62.77,19.23,0.63,0.04
5462,10053,Wheat,Durum,Bass Inc,Retailer,Saxony,Cooperative,2024-08-26,790.2,0.42,331.88,28.22,254.08,49.58,9.61,0.43,-0.01
5463,11509,Potato,Red,"Wallace, Small and King",Retailer,Bavaria,Cooperative,2025-05-04,365.9,0.86,314.67,22.64,277.94,14.09,10.44,0.82,0.04
5464,6458,Soybean,Black,Thomas-Henry,Wholesaler,Saxony,Cooperative,2025-05-05,1964.8,0.78,1532.54,20.68,1433.15,78.71,22.34,0.75,0.03
5465,5992,Wheat,Durum,"Smith, Hamilton and Hill",Wholesaler,Hesse,Direct,2025-05-05,1209.0,0.97,1172.73,41.85,1107.28,23.6,21.89,1.04,-0.07
5466,6845,Soybean,Yellow,Rice LLC,Retailer,Hesse,Direct,2025-04-19,1267.0,1.17,1482.39,40.16,1342.45,99.78,8.78,1.1,0.07
5467,13840,Barley,Hulled,Brady-Lewis,Exporter,Lower Saxony,Direct,2025-03-21,1468.9,0.7,1028.23,4.36,954.0,69.87,16.14,0.68,0.02
5468,3213,Corn,Sweet,"Lynch, Watson and Little",Retailer,Lower Saxony,Online,2025-05-05,875.4,0.66,577.76,20.07,495.43,62.26,23.63,0.64,0.02
5469,7001,Potato,Russet,Le-Davis,Exporter,Bavaria,Cooperative,2025-05-05,1122.4,1.42,1593.81,5.61,1552.87,35.33,11.0,1.36,0.06
5470,1912,Barley,Hulless,Scott and Sons,Wholesaler,Brandenburg,Online,2024-08-13,1728.1,0.37,639.4,10.62,544.04,84.74,21.03,0.4,-0.03
5471,13939,Wheat,Emmer,Davis LLC,Wholesaler,Hesse,Online,2025-02-02,313.9,1.31,411.21,41.03,286.85,83.33,6.36,1.38,-0.07
5472,14064,Potato,Red,"Rodriguez, Gordon and Smith",Retailer,Saxony,Cooperative,2025-02-11,617.8,0.53,327.43,40.04,188.72,98.67,16.78,0.49,0.04
5473,1408,Barley,Hulled,Gomez Group,Wholesaler,Hesse,Direct,2024-12-10,947.3,1.54,1458.84,47.28,1387.94,23.62,21.74,1.47,0.07
5474,7589,Corn,Sweet,Hill-Johnson,Retailer,Brandenburg,Cooperative,2025-05-05,1926.4,1.35,2600.64,21.93,2528.95,49.76,15.25,1.44,-0.09
5475,5240,Wheat,Durum,"Ellis, Marsh and Daniels",Retailer,Saxony,Direct,2025-02-25,1380.7,1.06,1463.54,19.73,1398.51,45.3,20.78,1.07,-0.01
5476,13274,Soybean,Black,Kramer Group,Exporter,Lower Saxony,Cooperative,2024-11-20,1286.3,1.32,1697.92,23.31,1614.54,60.07,8.14,1.33,-0.01
5477,13849,Wheat,Emmer,Neal and Sons,Retailer,Lower Saxony,Cooperative,2024-12-02,1599.7,0.97,1551.71,3.56,1490.88,57.27,20.85,1.01,-0.04
5478,10711,Soybean,Yellow,"Bush, Frederick and Fitzpatrick",Wholesaler,Hesse,Cooperative,2025-05-05,506.3,1.33,673.38,17.67,620.31,35.4,9.36,1.36,-0.03
5479,10253,Wheat,Emmer,Rogers LLC,Exporter,Lower Saxony,Online,2025-02-10,1716.2,1.03,1767.69,30.55,1638.43,98.71,21.58,0.95,0.08
5480,4095,Corn,Dent,Ball Ltd,Exporter,Hesse,Online,2025-04-05,1195.7,0.89,1064.17,6.64,1033.84,23.69,22.42,0.96,-0.07
5481,10753,Soybean,Black,"Alvarado, Weaver and Herring",Retailer,Saxony,Direct,2025-05-05,1022.6,0.73,746.5,40.28,638.84,67.38,16.37,0.8,-0.07
5482,4205,Potato,Red,Kennedy Inc,Retailer,Hesse,Direct,2024-12-21,844.8,1.02,861.7,3.49,807.35,50.86,8.7,0.99,0.03
5483,2046,Soybean,Yellow,Cummings Group,Retailer,Hesse,Direct,2025-05-05,594.0,1.41,837.54,41.54,710.72,85.28,5.3,1.34,0.07
5484,2827,Wheat,Durum,Hernandez Ltd,Wholesaler,Brandenburg,Direct,2025-01-05,1991.5,1.27,2529.2,28.42,2465.26,35.52,22.62,1.2,0.07
5485,4255,Barley,Hulless,"Gonzalez, Huffman and Woodward",Wholesaler,Bavaria,Direct,2024-10-28,324.6,0.8,259.68,18.31,151.91,89.46,8.11,0.85,-0.05
5486,13868,Potato,Red,Flores-Stevens,Exporter,Lower Saxony,Direct,2024-12-16,930.3,0.71,660.51,21.23,598.19,41.09,6.42,0.76,-0.05
5487,6144,Corn,Sweet,"Brooks, Ortega and Greene",Retailer,Brandenburg,Direct,2024-11-18,458.8,0.52,238.58,45.63,152.61,40.34,24.76,0.51,0.01
5488,5429,Wheat,Emmer,Huff-Shaw,Exporter,Hesse,Cooperative,2025-02-19,1222.3,0.87,1063.4,48.82,967.53,47.05,13.03,0.89,-0.02
5489,2181,Wheat,Durum,Chen-Lopez,Exporter,Bavaria,Direct,2025-03-08,375.1,1.01,378.85,22.68,284.8,71.37,11.56,1.09,-0.08
5490,8717,Wheat,Emmer,Davis PLC,Wholesaler,Hesse,Online,2025-05-05,314.7,0.73,229.73,19.9,153.01,56.82,23.61,0.73,0.0
5491,365,Barley,Hulless,Garrett-Frederick,Wholesaler,Bavaria,Online,2024-11-30,592.6,0.39,231.11,40.7,134.13,56.28,8.84,0.38,0.01
5492,1103,Soybean,Black,Mullen-Rivera,Retailer,Hesse,Cooperative,2024-01-28,324.4,0.95,308.18,48.97,229.62,29.59,20.02,0.9,0.05
5493,13878,Wheat,Durum,Buck-Howard,Retailer,Brandenburg,Cooperative,2025-05-05,1524.2,1.04,1585.17,43.22,1474.49,67.46,11.12,1.09,-0.05
5494,5293,Wheat,Durum,Brown PLC,Wholesaler,Hesse,Online,2025-04-26,329.0,1.12,368.48,25.21,317.07,26.2,9.96,1.21,-0.09
5495,3914,Soybean,Yellow,Braun LLC,Retailer,Hesse,Cooperative,2025-04-17,1603.2,0.81,1298.59,11.97,1221.68,64.94,18.53,0.81,0.0
5496,12496,Potato,Russet,"Esparza, Colon and Diaz",Exporter,Brandenburg,Online,2025-01-15,1244.1,1.58,1965.68,29.52,1840.47,95.69,5.49,1.47,0.11
5497,1936,Potato,Russet,Gonzalez-Miller,Exporter,Brandenburg,Online,2024-08-19,1530.5,0.91,1392.76,39.54,1278.17,75.05,17.57,0.91,0.0
5498,6628,Potato,Red,Nunez-Olson,Wholesaler,Brandenburg,Online,2024-08-09,1328.0,1.06,1407.68,20.28,1311.7,75.7,19.35,1.18,-0.12
5499,8706,Wheat,Emmer,Garcia and Sons,Exporter,Brandenburg,Direct,2024-06-14,717.8,1.25,897.25,47.87,766.4,82.98,21.7,1.36,-0.11
5500,5619,Corn,Sweet,"Stevenson, Sweeney and Pugh",Retailer,Lower Saxony,Cooperative,2025-02-18,389.1,0.99,385.21,36.7,271.36,77.15,16.27,1.07,-0.08
5501,7783,Soybean,Yellow,Clark-Jackson,Retailer,Lower Saxony,Online,2025-01-27,1306.8,0.53,692.6,20.02,650.69,21.89,10.91,0.54,-0.01
5502,6902,Potato,Red,"Rangel, Lawrence and Douglas",Retailer,Bavaria,Cooperative,2025-05-05,203.0,0.46,93.38,41.96,9.69,41.73,11.07,0.5,-0.04
5503,400,Barley,Hulled,Mora Group,Retailer,Lower Saxony,Cooperative,2025-03-15,260.8,0.76,198.21,31.0,118.32,48.89,13.49,0.76,0.0
5504,13375,Corn,Sweet,Mendoza Group,Wholesaler,Bavaria,Online,2025-01-07,1371.0,0.59,808.89,15.6,707.82,85.47,10.72,0.6,-0.01
5505,7934,Soybean,Black,Martinez Ltd,Exporter,Saxony,Online,2025-03-08,1283.6,0.84,1078.22,7.29,1016.87,54.06,18.33,0.85,-0.01
5506,5675,Barley,Hulled,Brown-Grant,Exporter,Lower Saxony,Cooperative,2025-01-15,1108.0,0.57,631.56,0.9,577.1,53.56,21.31,0.58,-0.01
5507,14823,Corn,Dent,Gould-Green,Retailer,Bavaria,Cooperative,2025-05-01,1677.8,0.98,1644.24,44.79,1586.77,12.68,6.14,1.08,-0.1
5508,7576,Wheat,Emmer,Garcia and Sons,Retailer,Brandenburg,Online,2024-04-23,371.5,0.76,282.34,40.39,167.08,74.87,5.24,0.76,0.0
5509,2503,Barley,Hulless,Williams Inc,Exporter,Lower Saxony,Direct,2025-04-23,1723.3,0.84,1447.57,35.23,1379.64,32.7,6.65,0.87,-0.03
5510,11042,Corn,Sweet,Campbell-Martinez,Wholesaler,Saxony,Online,2025-05-05,1287.6,1.32,1699.63,48.49,1558.59,92.55,16.65,1.36,-0.04
5511,5504,Corn,Sweet,Oconnor Inc,Wholesaler,Brandenburg,Cooperative,2024-06-24,946.2,0.94,889.43,5.34,796.48,87.61,10.56,1.02,-0.08
5512,3233,Corn,Dent,Sims LLC,Wholesaler,Hesse,Direct,2024-11-03,1135.8,0.62,704.2,14.71,667.86,21.63,12.09,0.62,0.0
5513,11430,Barley,Hulled,"Phillips, Castillo and Osborne",Exporter,Saxony,Cooperative,2025-05-05,799.7,1.14,911.66,15.31,871.47,24.88,14.89,1.04,0.1
5514,3379,Corn,Dent,Morgan Inc,Wholesaler,Lower Saxony,Cooperative,2024-10-12,1523.5,0.33,502.76,37.79,367.11,97.86,14.78,0.35,-0.02
5515,6812,Wheat,Emmer,"Cowan, Day and Rodriguez",Retailer,Bavaria,Direct,2025-04-22,1985.6,1.39,2759.98,1.93,2676.09,81.96,17.63,1.33,0.06
5516,9339,Barley,Hulless,Rice Ltd,Retailer,Hesse,Online,2025-03-09,1546.2,0.62,958.64,11.41,878.86,68.37,6.21,0.61,0.01
5517,6168,Barley,Hulled,"Brown, Taylor and Ball",Exporter,Saxony,Direct,2025-03-05,1268.7,0.52,659.72,15.84,602.76,41.12,22.09,0.53,-0.01
5518,14640,Barley,Hulled,Brown-Williams,Exporter,Bavaria,Cooperative,2024-10-20,1484.1,0.85,1261.48,8.21,1232.35,20.92,12.74,0.94,-0.09
5519,12812,Wheat,Durum,"Bradshaw, Gonzalez and Bryant",Exporter,Saxony,Direct,2024-10-05,1056.5,0.84,887.46,37.36,838.18,11.92,12.38,0.79,0.05
5520,1231,Wheat,Emmer,Dougherty Group,Exporter,Lower Saxony,Online,2025-03-29,310.8,0.54,167.83,13.31,97.11,57.41,16.71,0.54,0.0
5521,9249,Soybean,Yellow,"Bond, Riddle and Morrow",Wholesaler,Brandenburg,Online,2025-05-05,1428.0,0.46,656.88,16.35,567.81,72.72,9.04,0.49,-0.03
5522,1861,Corn,Dent,Mercado-Hawkins,Retailer,Bavaria,Cooperative,2025-02-06,1701.0,0.85,1445.85,19.3,1388.66,37.89,12.19,0.93,-0.08
5523,6032,Barley,Hulless,Stephenson-Moreno,Exporter,Bavaria,Direct,2025-01-15,1073.3,0.63,676.18,25.14,624.18,26.86,24.6,0.58,0.05
5524,8143,Soybean,Yellow,"Buckley, Newman and Wilson",Wholesaler,Brandenburg,Cooperative,2024-08-08,1973.5,0.61,1203.84,31.43,1096.99,75.42,12.68,0.67,-0.06
